"Mercedes-Benz E-класс, 2010",800 000  ₽,"85 000 км, 1.8 AT (184 л.с.), седан, задний, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2010_1294072613
"УАЗ Patriot, 2017",550 000  ₽,"68 000 км, 2.7 MT (135 л.с.), внедорожник, полный, бензин",https://avito.ru/tver/avtomobili/uaz_patriot_2017_1581761390
"Renault Sandero, 2012",158 000  ₽,"Битый, 98 000 км, 1.6 MT (102 л.с.), хетчбэк, передний, бензин",https://avito.ru/orehovo-zuevo/avtomobili/renault_sandero_2012_1765015317
"Volkswagen Pointer, 2004",95 000  ₽,"150 000 км, 1.0 MT (67 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskovskaya_oblast_dubna/avtomobili/volkswagen_pointer_2004_1606998596
"Volkswagen Passat, 2003",270 000  ₽,"215 000 км, 1.8 AT (170 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/volkswagen_passat_2003_1785975159
"KIA Optima, 2017",1 100 000  ₽,"26 000 км, 2.0 AT (150 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/kia_optima_2017_1318063324
"Skoda Octavia, 2006",299 000  ₽,"192 000 км, 1.8 MT (150 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/skoda_octavia_2006_960827017
"ВАЗ 2110, 2010",170 000  ₽,"106 700 км, 1.6 MT (89 л.с.), седан, передний, бензин",https://avito.ru/ryazan/avtomobili/vaz_2110_2010_1148813692
"KIA cee'd, 2011",499 000  ₽,"82 040 км, 1.6 AT (122 л.с.), хетчбэк, передний, бензин",https://avito.ru/mytischi/avtomobili/kia_ceed_2011_1771564529
"Mercedes-Benz M-класс, 2002",355 000  ₽,"198 000 км, 3.2 AT (218 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_m-klass_2002_1778645532
"Hyundai Solaris, 2018",800 000  ₽,"24 000 км, 1.4 AT (99 л.с.), седан, передний, бензин",https://avito.ru/domodedovo/avtomobili/hyundai_solaris_2018_1198083554
"Peugeot 408, 2012",309 000  ₽,"150 000 км, 1.6 AT (150 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/peugeot_408_2012_1788398027
"Peugeot 307, 2005",179 000  ₽,"178 000 км, 1.6 AT (109 л.с.), хетчбэк, передний, бензин",https://avito.ru/podolsk/avtomobili/peugeot_307_2005_1764791154
"ГАЗ ГАЗель Next, 2013",535 000  ₽,"85 000 км, 2.8 MT (120 л.с.), фургон, задний, дизель",https://avito.ru/moskva/avtomobili/gaz_gazel_next_2013_1513557939
"Daewoo Matiz, 2009",130 000  ₽,"59 868 км, 0.8 MT (52 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/daewoo_matiz_2009_1544159930
"Nissan Note, 2007",235 000  ₽,"172 000 км, 1.4 MT (88 л.с.), хетчбэк, передний, бензин",https://avito.ru/klin/avtomobili/nissan_note_2007_1789161723
"Skoda Fabia, 2006",225 000  ₽,"184 500 км, 1.2 MT (64 л.с.), хетчбэк, передний, бензин",https://avito.ru/ryazan/avtomobili/skoda_fabia_2006_1306756032
"Honda CR-V, 1998",289 000  ₽,"119 000 км, 2.0 MT (128 л.с.), внедорожник, передний, бензин",https://avito.ru/moskva/avtomobili/honda_cr-v_1998_1238722329
"Volkswagen Polo, 2014",440 000  ₽,"117 000 км, 1.6 AT (105 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/volkswagen_polo_2014_1786798039
"Mazda 6, 2008",520 000  ₽,"175 000 км, 2.0 AT (147 л.с.), седан, передний, бензин",https://avito.ru/kaluga/avtomobili/mazda_6_2008_1385628310
"Nissan Almera, 2014",299 990  ₽,"214 000 км, 1.6 MT (102 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/nissan_almera_2014_1427685437
"LADA Kalina, 2010",153 000  ₽,"110 000 км, 1.6 MT (81 л.с.), хетчбэк, передний, бензин",https://avito.ru/ryazan/avtomobili/lada_kalina_2010_1783032392
"KIA cee'd, 2008",355 000  ₽,"129 000 км, 1.6 AT (122 л.с.), универсал, передний, бензин",https://avito.ru/odintsovo/avtomobili/kia_ceed_2008_1769750541
"Mercedes-Benz C-класс, 2011",820 000  ₽,"115 000 км, 1.8 AT (156 л.с.), седан, задний, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2011_1781425580
"ВАЗ 2112, 2003",55 000  ₽,"169 000 км, 1.6 MT (90 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/vaz_2112_2003_1788822019
"JMC Baodian, 2007",30 000  ₽,"29 000 км, 2.7 MT (84 л.с.), фургон, задний, дизель",https://avito.ru/noginsk/avtomobili/jmc_baodian_2007_1769935994
"ВАЗ 2111, 2008",155 000  ₽,"80 000 км, 1.6 MT (89 л.с.), универсал, передний, бензин",https://avito.ru/orehovo-zuevo/avtomobili/vaz_2111_2008_1769911282
"Lexus NX, 2017",2 050 000  ₽,"40 000 км, 2.0 CVT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/kotelniki/avtomobili/lexus_nx_2017_1229600260
"Mercedes-Benz GLK-класс, 2008",820 000  ₽,"160 000 км, 3.0 AT (231 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_glk-klass_2008_1461504114
"Skoda Rapid, 2017",710 000  ₽,"48 000 км, 1.6 MT (90 л.с.), хетчбэк, передний, бензин",https://avito.ru/tver/avtomobili/skoda_rapid_2017_948721279
"ГАЗ ГАЗель 3302, 2012",330 000  ₽,"127 000 км, 2.9 MT (107 л.с.), пикап, задний, бензин",https://avito.ru/aleksandrov/avtomobili/gaz_gazel_3302_2012_1200986499
"Nissan Teana, 2014",785 000  ₽,"68 000 км, 2.5 CVT (173 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/nissan_teana_2014_1785156166
"Peugeot Boxer, 2012",300 000  ₽,"276 000 км, 2.2 MT (130 л.с.), микроавтобус, передний, дизель",https://avito.ru/lobnya/avtomobili/peugeot_boxer_2012_1773323238
"LADA Priora, 2009",90 000  ₽,"115 000 км, 1.6 MT (98 л.с.), седан, передний, бензин",https://avito.ru/tver/avtomobili/lada_priora_2009_1777951521
"Audi A5, 2014",665 000  ₽,"Битый, 45 000 км, 2.0 AT (225 л.с.), хетчбэк, полный, бензин",https://avito.ru/moskva/avtomobili/audi_a5_2014_1788784389
"BMW 5 серия, 1992",30 000  ₽,"400 000 км, 2.0 MT (150 л.с.), седан, задний, бензин",https://avito.ru/moskva/avtomobili/bmw_5_seriya_1992_1389552831
"Ford Fusion, 2007",200 000  ₽,"190 000 км, 1.4 MT (80 л.с.), хетчбэк, передний, бензин",https://avito.ru/protvino/avtomobili/ford_fusion_2007_1253863462
"Nissan Terrano, 2016",760 000  ₽,"23 000 км, 1.6 MT (114 л.с.), внедорожник, полный, бензин",https://avito.ru/tula/avtomobili/nissan_terrano_2016_1207490160
"Mitsubishi Lancer, 2004",185 000  ₽,"200 000 км, 1.6 MT (98 л.с.), седан, передний, бензин",https://avito.ru/balashiha/avtomobili/mitsubishi_lancer_2004_1770558182
"Land Rover Range Rover Sport, 2014",2 500 000  ₽,"115 000 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2014_1788953118
"Москвич 408, 1965",20 000  ₽,"170 000 км, 1.4 MT (50 л.с.), седан, задний, бензин",https://avito.ru/aleksandrov/avtomobili/moskvich_408_1965_1777008107
"Toyota Celsior, 1997",450 000  ₽,"350 000 км, 4.0 AT (280 л.с.), седан, задний, бензин",https://avito.ru/vidnoe/avtomobili/toyota_celsior_1997_1768751673
"Hyundai Getz, 2007",297 000  ₽,"139 000 км, 1.4 AT (97 л.с.), хетчбэк, передний, бензин",https://avito.ru/ryazan/avtomobili/hyundai_getz_2007_1777683968
"Mazda CX-7, 2010",499 000  ₽,"188 000 км, 2.3 AT (244 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mazda_cx-7_2010_1761386003
"FIAT Marea, 1997",10 000  ₽,"Битый, 200 000 км, 1.6 MT (103 л.с.), универсал, передний, бензин",https://avito.ru/dmitrov/avtomobili/fiat_marea_1997_1788190239
"Renault Fluence, 2013",450 000  ₽,"115 000 км, 1.6 MT (106 л.с.), седан, передний, бензин",https://avito.ru/ramenskoe/avtomobili/renault_fluence_2013_1307645567
"Hyundai Solaris, 2016",649 000  ₽,"49 900 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/hyundai_solaris_2016_1597356531
"ВАЗ 2107, 1992",15 000  ₽,"150 000 км, 1.5 MT (72 л.с.), седан, задний, бензин",https://avito.ru/vladimir/avtomobili/vaz_2107_1992_1765307174
"Nissan Qashqai, 2009",580 000  ₽,"125 000 км, 2.0 CVT (141 л.с.), внедорожник, полный, бензин",https://avito.ru/kolomna/avtomobili/nissan_qashqai_2009_1768593482
"BMW 5 серия, 2010",999 000  ₽,"95 000 км, 4.4 AT (407 л.с.), седан, полный, бензин",https://avito.ru/moskva/avtomobili/bmw_5_seriya_2010_1780002999
"Nissan X-Trail, 2013",950 000  ₽,"90 851 км, 2.5 CVT (169 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/nissan_x-trail_2013_1759083789
"Volkswagen Tiguan, 2019 
новый",1 765 000  ₽,"1.4 AMT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/volkswagen_tiguan_2019_1763678339
"ВАЗ 2114 Samara, 2011",127 000  ₽,"134 000 км, 1.6 MT (81 л.с.), хетчбэк, передний, бензин",https://avito.ru/tver/avtomobili/vaz_2114_samara_2011_1770228280
"Chevrolet Aveo, 2007",250 000  ₽,"130 000 км, 1.4 MT (94 л.с.), седан, передний, бензин",https://avito.ru/korolev/avtomobili/chevrolet_aveo_2007_1783183455
"Mitsubishi Outlander, 2007",475 000  ₽,"340 000 км, 3.0 AT (220 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mitsubishi_outlander_2007_1759267235
"Hyundai Solaris, 2013",420 000  ₽,"145 000 км, 1.6 MT (123 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/hyundai_solaris_2013_1789619249
"Volkswagen Polo, 2018",520 000  ₽,"1 200 км, 1.6 MT (110 л.с.), седан, передний, бензин",https://avito.ru/scherbinka/avtomobili/volkswagen_polo_2018_1788551658
"Chevrolet Aveo, 2009",280 000  ₽,"112 352 км, 1.4 MT (101 л.с.), седан, передний, бензин",https://avito.ru/vladimir/avtomobili/chevrolet_aveo_2009_1764851852
"BAW Tonik, 2013",170 000  ₽,"115 000 км, 1.3 MT (70 л.с.), фургон, задний, бензин",https://avito.ru/moskva/avtomobili/baw_tonik_2013_1778105632
"Ford Focus, 2005",220 000  ₽,"260 000 км, 1.6 MT (100 л.с.), седан, передний, бензин",https://avito.ru/tver/avtomobili/ford_focus_2005_1765672582
"Opel Vectra, 1998",165 000  ₽,"164 175 км, 1.6 MT (100 л.с.), универсал, передний, бензин",https://avito.ru/moskva/avtomobili/opel_vectra_1998_1079261574
"Mitsubishi Eclipse, 2000",325 000  ₽,"139 965 км, 2.4 MT (156 л.с.), купе, передний, бензин",https://avito.ru/moskva/avtomobili/mitsubishi_eclipse_2000_1402489237
"Citroen Jumpy, 2017",1 485 000  ₽,"10 004 км, 2.0 MT (150 л.с.), фургон, передний, дизель",https://avito.ru/tula/avtomobili/citroen_jumpy_2017_1392685741
"KIA Sportage, 2011",760 000  ₽,"209 000 км, 2.0 AT (184 л.с.), внедорожник, передний, дизель",https://avito.ru/moskva/avtomobili/kia_sportage_2011_1503326568
"Volkswagen Multivan, 2014",2 130 000  ₽,"81 911 км, 2.0 AMT (140 л.с.), микроавтобус, передний, дизель",https://avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/volkswagen_multivan_2014_1100123771
"Ford Fiesta, 2007",190 000  ₽,"96 644 км, 1.4 MT (80 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/ford_fiesta_2007_1761239068
"Volvo S80, 2001",55 000  ₽,"200 000 км, 2.9 AT (200 л.с.), седан, передний, бензин",https://avito.ru/tula/avtomobili/volvo_s80_2001_997312252
"ВАЗ 2114 Samara, 2013",138 000  ₽,"98 000 км, 1.6 MT (81 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/vaz_2114_samara_2013_1766791728
"Volvo XC60, 2017",1 399 000  ₽,"Битый, 1 500 км, 2.0 AT (249 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/volvo_xc60_2017_1722609481
"Opel Mokka, 2013",785 000  ₽,"51 845 км, 1.4 MT (140 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/opel_mokka_2013_1771785706
"Ford Focus, 2013",330 000  ₽,"120 980 км, 1.6 MT (105 л.с.), универсал, передний, бензин",https://avito.ru/moskva/avtomobili/ford_focus_2013_1778006994
"ИЖ 2126, 2004",25 000  ₽,"155 000 км, 1.6 MT (73 л.с.), хетчбэк, задний, бензин",https://avito.ru/bolshie_vyazemy/avtomobili/izh_2126_2004_1670029469
"BMW X1, 2019 
новый",1 914 912  ₽,"2.0 AT (150 л.с.), внедорожник, полный, дизель",https://avito.ru/moskva/avtomobili/bmw_x1_2019_1782453625
"Nissan Qashqai, 2013",675 000  ₽,"80 236 км, 1.6 MT (114 л.с.), внедорожник, передний, бензин",https://avito.ru/moskva/avtomobili/nissan_qashqai_2013_1759652014
"Nissan Patrol, 2011",1 435 000  ₽,"135 000 км, 5.6 AT (405 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/nissan_patrol_2011_1762231219
"ВАЗ 1111 Ока, 1998",37 000  ₽,"71 000 км, 0.8 MT (33 л.с.), хетчбэк, передний, бензин",https://avito.ru/vladimir/avtomobili/vaz_1111_oka_1998_1774050417
"ВАЗ 2110, 2002",75 000  ₽,"75 380 км, 1.5 MT (92 л.с.), седан, передний, бензин",https://avito.ru/egorevsk/avtomobili/vaz_2110_2002_1762718618
"ВАЗ 21099, 1999",40 000  ₽,"265 128 км, 1.5 MT (70 л.с.), седан, передний, бензин",https://avito.ru/kaluga/avtomobili/vaz_21099_1999_1776536585
"ГАЗ Соболь 2752, 2007",275 000  ₽,"Битый, 88 000 км, 2.5 MT (140 л.с.), фургон, полный, бензин",https://avito.ru/vladimir/avtomobili/gaz_sobol_2752_2007_1763173535
"Volkswagen Crafter, 2011",700 000  ₽,"180 000 км, 2.5 MT (109 л.с.), фургон, задний, дизель",https://avito.ru/moskva/avtomobili/volkswagen_crafter_2011_1767966758
"Toyota Land Cruiser, 2008",1 615 000  ₽,"164 000 км, 4.5 AT (235 л.с.), внедорожник, полный, дизель",https://avito.ru/ryazan/avtomobili/toyota_land_cruiser_2008_1777526690
"Opel Mokka, 2012",655 000  ₽,"108 264 км, 1.8 AT (140 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/opel_mokka_2012_1759659590
"Land Rover Freelander, 2010",675 000  ₽,"145 000 км, 2.2 AT (160 л.с.), внедорожник, полный, дизель",https://avito.ru/mosrentgen/avtomobili/land_rover_freelander_2010_1778210026
"Opel Astra, 2012",390 000  ₽,"65 000 км, 1.8 AT (140 л.с.), седан, передний, бензин",https://avito.ru/lyubertsy/avtomobili/opel_astra_2012_1775947150
"ГАЗ ГАЗель 3302, 2004",200 000  ₽,"35 000 км, 2.3 MT (98 л.с.), фургон, задний, бензин",https://avito.ru/pushkino/avtomobili/gaz_gazel_3302_2004_1773772592
"BMW 5 серия, 2018",3 200 000  ₽,"23 569 км, 3.0 AT (249 л.с.), седан, полный, дизель",https://avito.ru/moskva/avtomobili/bmw_5_seriya_2018_1001323852
"Volkswagen Multivan, 2011",1 450 000  ₽,"216 200 км, 2.0 AMT (204 л.с.), минивэн, передний, бензин",https://avito.ru/moskva/avtomobili/volkswagen_multivan_2011_1433458351
"Mercedes-Benz Viano, 2008",1 300 000  ₽,"358 000 км, 3.0 AT (204 л.с.), минивэн, задний, дизель",https://avito.ru/moskva/avtomobili/mercedes-benz_viano_2008_1764229508
"Daewoo Matiz, 2011",105 000  ₽,"57 000 км, 0.8 MT (52 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskovskaya_oblast_zheleznodorozhnyy/avtomobili/daewoo_matiz_2011_1783790643
"BMW 5 серия, 2005",580 000  ₽,"284 000 км, 2.5 AT (192 л.с.), седан, задний, бензин",https://avito.ru/serpuhov/avtomobili/bmw_5_seriya_2005_1086515992
"Nissan Tiida, 2010",320 000  ₽,"270 000 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/nissan_tiida_2010_1143278199
"Nissan Micra, 2006",200 000  ₽,"269 000 км, 1.2 MT (80 л.с.), хетчбэк, передний, бензин",https://avito.ru/kotelniki/avtomobili/nissan_micra_2006_1785915623
"LADA Priora, 2013",250 000  ₽,"147 000 км, 1.6 MT (98 л.с.), седан, передний, бензин",https://avito.ru/serpuhov/avtomobili/lada_priora_2013_1348962731
"Chevrolet Niva, 2005",130 000  ₽,"160 000 км, 1.7 MT (80 л.с.), внедорожник, полный, бензин",https://avito.ru/kondrovo/avtomobili/chevrolet_niva_2005_1539402519
"Toyota Auris, 2007",360 000  ₽,"220 000 км, 1.6 MT (124 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/toyota_auris_2007_1759215832
"УАЗ 452 Буханка, 1985",40 000  ₽,"200 000 км, 2.4 MT (72 л.с.), фургон, полный, бензин",https://avito.ru/detchino/avtomobili/uaz_452_buhanka_1985_1782145399
"Hyundai Solaris, 2012",435 000  ₽,"109 500 км, 1.6 MT (123 л.с.), седан, передний, бензин",https://avito.ru/tver/avtomobili/hyundai_solaris_2012_951668439
"Suzuki SX4, 2011",258 000  ₽,"Битый, 130 000 км, 1.6 AT (112 л.с.), внедорожник, передний, бензин",https://avito.ru/moskva_zelenograd/avtomobili/suzuki_sx4_2011_1772638654
"Chery Kimo (A1), 2009",155 000  ₽,"130 000 км, 1.3 MT (83 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskovskaya_oblast_chehov/avtomobili/chery_kimo_a1_2009_1146873111
"Mercedes-Benz M-класс, 2009",815 000  ₽,"125 000 км, 3.5 AT (272 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_m-klass_2009_1666666750
"Cadillac Escalade, 2008",909 000  ₽,"151 000 км, 6.0+ AT (409 л.с.), внедорожник, полный, бензин",https://avito.ru/mosrentgen/avtomobili/cadillac_escalade_2008_1778614091
"Toyota Land Cruiser Prado, 2013",1 870 000  ₽,"117 175 км, 3.0 AT (173 л.с.), внедорожник, полный, дизель",https://avito.ru/moskva/avtomobili/toyota_land_cruiser_prado_2013_958809823
"KIA Rio, 2016",550 000  ₽,"67 579 км, 1.4 MT (107 л.с.), хетчбэк, передний, бензин",https://avito.ru/tver/avtomobili/kia_rio_2016_1778108152
"Hyundai ix35, 2013",780 000  ₽,"197 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/hyundai_ix35_2013_1666782296
"Chrysler Sebring, 2007",360 000  ₽,"124 000 км, 2.4 AT (172 л.с.), седан, передний, бензин",https://avito.ru/lobnya/avtomobili/chrysler_sebring_2007_1292915334
"LADA Priora, 2012",235 000  ₽,"103 000 км, 1.6 MT (98 л.с.), хетчбэк, передний, бензин",https://avito.ru/odintsovo/avtomobili/lada_priora_2012_1456251435
"Toyota Hilux, 2011",920 000  ₽,"115 000 км, 2.5 MT (144 л.с.), пикап, полный, дизель",https://avito.ru/moskva/avtomobili/toyota_hilux_2011_1766129035
"Renault Logan, 2006",110 000  ₽,"145 000 км, 1.4 MT (75 л.с.), седан, передний, бензин",https://avito.ru/vladimir/avtomobili/renault_logan_2006_1787550891
"Hyundai Solaris, 2017",593 000  ₽,"89 000 км, 1.4 MT (100 л.с.), седан, передний, бензин",https://avito.ru/ryazan/avtomobili/hyundai_solaris_2017_1765274960
"Ford Kuga, 2015",892 000  ₽,"75 164 км, 1.6 AT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/ford_kuga_2015_1200932177
"Infiniti Q50, 2015",1 250 000  ₽,"80 000 км, 2.0 AT (211 л.с.), седан, задний, бензин",https://avito.ru/moskva/avtomobili/infiniti_q50_2015_1025724077
"KIA cee'd, 2018",889 800  ₽,"6 700 км, 1.6 MT (130 л.с.), универсал, передний, бензин",https://avito.ru/moskva/avtomobili/kia_ceed_2018_1759348454
"Opel Astra GTC, 2012",460 000  ₽,"101 000 км, 1.8 MT (140 л.с.), хетчбэк, передний, бензин",https://avito.ru/ryazan/avtomobili/opel_astra_gtc_2012_1759901121
"Mercedes-Benz GLA-класс, 2015",1 349 000  ₽,"95 000 км, 2.0 AMT (211 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_gla-klass_2015_1082636490
"Mercedes-Benz C-класс, 2015",1 475 000  ₽,"38 171 км, 1.6 AT (156 л.с.), седан, задний, бензин",https://avito.ru/himki/avtomobili/mercedes-benz_c-klass_2015_1306313075
"Citroen C4 Picasso, 2012",430 000  ₽,"168 200 км, 1.6 AMT (150 л.с.), минивэн, передний, бензин",https://avito.ru/moskva/avtomobili/citroen_c4_picasso_2012_1763102762
"Chevrolet Lanos, 2008",150 000  ₽,"152 000 км, 1.5 MT (86 л.с.), седан, передний, бензин",https://avito.ru/mytischi/avtomobili/chevrolet_lanos_2008_1784685072
"ВАЗ 2115 Samara, 2006",50 000  ₽,"200 000 км, 1.5 MT (76 л.с.), седан, передний, бензин",https://avito.ru/voskresensk/avtomobili/vaz_2115_samara_2006_1456604075
"BMW X5, 2003",600 000  ₽,"213 475 км, 3.0 AT (218 л.с.), внедорожник, полный, дизель",https://avito.ru/kaluga/avtomobili/bmw_x5_2003_1236311911
"Opel Astra, 2010",495 000  ₽,"144 000 км, 1.6 AT (180 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/opel_astra_2010_1759777594
"Toyota Highlander, 2012",1 375 000  ₽,"87 000 км, 3.5 AT (273 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/toyota_highlander_2012_1783855331
"Renault Fluence, 2014",545 000  ₽,"59 418 км, 1.6 CVT (114 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/renault_fluence_2014_1758604679
"Peugeot Partner, 2012",430 000  ₽,"209 000 км, 1.6 MT (120 л.с.), минивэн, передний, бензин",https://avito.ru/moskva/avtomobili/peugeot_partner_2012_1759182820
"FIAT Doblo, 2008",240 000  ₽,"213 800 км, 1.4 MT (77 л.с.), фургон, передний, бензин",https://avito.ru/moskva/avtomobili/fiat_doblo_2008_1334855229
"Porsche Cayenne S, 2009",1 125 000  ₽,"121 000 км, 4.8 AT (385 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/porsche_cayenne_s_2009_1783010292
"LADA Largus, 2014",408 000  ₽,"75 256 км, 1.6 MT (102 л.с.), универсал, передний, бензин",https://avito.ru/kaluga/avtomobili/lada_largus_2014_1446252609
"Honda CR-V, 2013",1 120 000  ₽,"106 707 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/honda_cr-v_2013_1611826948
"Mercury Grand Marquis, 1983",130 000  ₽,"134 155 км, 4.9 AT (150 л.с.), седан, задний, бензин",https://avito.ru/moskva/avtomobili/mercury_grand_marquis_1983_1774345230
"Mitsubishi Galant, 2006",340 000  ₽,"170 000 км, 2.4 AT (160 л.с.), седан, передний, бензин",https://avito.ru/aleksandrov/avtomobili/mitsubishi_galant_2006_982219774
"Lexus NX, 2016",1 730 000  ₽,"31 900 км, 2.0 CVT (150 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/lexus_nx_2016_1771261000
"KIA Sportage, 2006",420 000  ₽,"122 000 км, 2.0 MT (141 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/kia_sportage_2006_1781211554
"Renault Scenic, 2003",210 000  ₽,"175 000 км, 2.0 AT (140 л.с.), минивэн, передний, бензин",https://avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/renault_scenic_2003_1763173464
"Hyundai Solaris, 2014",490 000  ₽,"29 000 км, 1.6 MT (123 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/hyundai_solaris_2014_1473490444
"Lexus RX, 2007",985 000  ₽,"101 000 км, 3.5 AT (276 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/lexus_rx_2007_1783903956
"Mercedes-Benz GLE-класс, 2016",2 798 000  ₽,"89 360 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_2016_1778107376
"KIA Spectra, 2008",95 000  ₽,"Битый, 180 000 км, 1.6 MT (101 л.с.), седан, передний, бензин",https://avito.ru/kolomna/avtomobili/kia_spectra_2008_1771069192
"Mercedes-Benz E-класс, 2016",1 999 999  ₽,"98 500 км, 2.0 AT (194 л.с.), седан, задний, дизель",https://avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2016_1763048254
"KIA Rio X-Line, 2018",900 000  ₽,"39 105 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/kia_rio_x-line_2018_1280731300
"Mercedes-Benz Sprinter, 2000",495 000  ₽,"200 000 км, 2.2 MT (129 л.с.), микроавтобус, задний, дизель",https://avito.ru/ramenskoe/avtomobili/mercedes-benz_sprinter_2000_1543157565
"Volkswagen Passat, 2015",1 290 000  ₽,"86 000 км, 1.6 AMT (120 л.с.), универсал, передний, дизель",https://avito.ru/moskva/avtomobili/volkswagen_passat_2015_1270194514
"Skoda Fabia, 2012",380 000  ₽,"109 979 км, 1.4 MT (86 л.с.), хетчбэк, передний, бензин",https://avito.ru/moskva/avtomobili/skoda_fabia_2012_1302642037
"Cadillac Escalade, 2016",4 257 000  ₽,"31 600 км, 6.0+ AT (409 л.с.), внедорожник, полный, бензин",https://avito.ru/moskva/avtomobili/cadillac_escalade_2016_1770917631
"Porsche Cayenne, 2005",475 000  ₽,"272 000 км, 3.2 AT (250 л.с.), внедорожник, полный, бензин",https://avito.ru/tver/avtomobili/porsche_cayenne_2005_1782480736
"Nissan Almera, 2001",110 000  ₽,"251 000 км, 1.5 MT (90 л.с.), седан, передний, бензин",https://avito.ru/tula/avtomobili/nissan_almera_2001_1570720362
"Mercedes-Benz CLA-класс, 2015",1 099 000  ₽,"85 000 км, 1.6 AMT (156 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/mercedes-benz_cla-klass_2015_1657008270
"Audi Q7, 2014",1 750 000  ₽,"104 578 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://avito.ru/moskva/avtomobili/audi_q7_2014_1593522603
"Ford Focus, 2001",180 000  ₽,"250 000 км, 1.6 MT (100 л.с.), универсал, передний, бензин",https://avito.ru/tver/avtomobili/ford_focus_2001_1772101219
"Hyundai Sonata, 2004",170 000  ₽,"162 000 км, 2.0 MT (131 л.с.), седан, передний, бензин",https://avito.ru/moskva/avtomobili/hyundai_sonata_2004_1469596138
"Mazda MPV, 2002",240 000  ₽,"167 000 км, 2.5 AT (170 л.с.), минивэн, передний, бензин",https://avito.ru/naro-fominsk/avtomobili/mazda_mpv_2002_1778766510
"Renault Megane, 2004",195 000  ₽,"150 000 км, 1.4 MT (98 л.с.), седан, передний, бензин",https://avito.ru/ramenskoe/avtomobili/renault_megane_2004_1763094922
